garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
2,1,0,0,0,0,1,2,1963,600000,2,11,2020,34,0,2,2,1,0,0,0,0,9975,2000,1,0,1,1,1.066666667,3,849,14,2,3,1
2,1,0,0,0,1,0,2,1959,415000,3,10,2019,34,0,4,2,1,1,0,0,0,8712,1417,1,0,1,1,2.066666667,3,719,15,2,3,1
1,1,0,0,0,1,1,1,1957,450000,3,5,2020,28,0,3,2,1,0,0,0,0,11761.2,1676,1,0,1,1,0.966666667,3,849,14,2,3,1
0,0,0,1,0,1,1,0,1965,365000,3,3,2020,23,0,9,0,2,0,0,0,0,10000,1002,1,0,1,1,2.033333333,3,719,15,2,2,1
4,1,0,0,0,1,0,4,1969,595000,2,12,2020,124,0,7,2,2,0,0,0,0,20908.8,2017,1,0,1,1,1.3,3.333333333,569,13,2,3,1
2,1,0,0,0,1,1,2,1969,509900,2,6,2020,31,0,2,2,2,0,0,0,0,25700.4,1882,1,0,1,1,1.3,3.333333333,569,13,2,4,1
1,1,0,0,0,1,1,1,1964,459999,6,6,2020,72,0,4,2,1,0,0,0,0,9931,2000,1,0,1,1,1.066666667,3,849,14,2,4,1
1,1,0,0,0,1,0,1,1959,419000,3,11,2019,28,0,3,2,1,0,0,0,0,7535,1156,1,0,1,1,2.1,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1957,425000,3,4,2019,28,0,6,1,0,0,0,0,0,11761.2,1859,1,0,1,1,1.533333333,5,966,15,2,3,1
1,1,0,0,0,1,1,1,1960,395000,3,7,2018,27,0,4,2,0,0,0,0,0,10890,1342,1,0,1,1,1.266666667,2.333333333,656,14,2,3,1
2,1,0,0,0,1,1,2,1963,479900,3,6,2019,20,0,1,3,0,0,0,0,0,7187,2149,1,0,1,1,1.166666667,3.333333333,569,13,3,4,1
2,1,0,0,0,1,1,2,1966,390000,1,8,2019,27,0,2,2,1,1,0,0,0,10890,1670,1,0,1,1,1.6,5,966,15,2,4,1
1,1,0,0,0,1,1,1,1970,489900,2,8,2020,62,0,3,2,2,0,0,0,0,9191,1540,1,0,1,1,2,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1965,359900,1,7,2018,24,0,4,1,0,0,0,0,0,8581,1272,1,0,1,1,2.133333333,3,719,15,2,3,1
2,1,0,0,0,1,1,2,1966,399900,2,9,2020,17,0,0,2,0,0,0,0,0,7361,1206,1,0,1,1,1.166666667,3.333333333,569,13,2,3,1
2,1,0,0,0,1,1,2,1970,425000,4,5,2020,19,0,4,2,2,1,0,1,0,8973,1658,1,0,1,1,1.366666667,3.333333333,569,13,2,3,1
1,1,0,0,0,1,1,1,1956,429000,1,9,2018,9,0,6,2,0,0,0,0,0,8973,1300,1,0,1,1,0.766666667,3,849,14,2,3,1
2,1,0,0,0,1,0,2,1966,275000,1,2,2018,28,0,3,2,0,0,0,0,0,9626,1273,1,0,1,1,2.2,3,719,15,2,2,1
2,1,0,0,0,1,0,2,1967,375000,3,12,2018,26,0,7,2,0,0,0,0,0,8886,1559,1,0,1,1,2.2,3,719,15,2,4,1
2,1,0,0,0,1,1,2,1968,326000,5,3,2019,39,0,2,2,0,0,0,0,0,7840,1752,1,0,1,1,1.266666667,2.333333333,656,14,2,4,1
2,1,0,0,0,1,0,2,1967,325000,4,5,2020,40,0,8,2,1,1,0,1,0,8929,2225,1,0,1,1,1.266666667,2.333333333,656,14,2,3,1
2,1,0,0,0,1,1,2,1969,249900,4,7,2020,45,0,2,2,1,1,0,1,0,9496,1508,1,0,1,1,1.3,3.333333333,569,13,2,3,1
1,1,0,0,0,1,1,1,1959,380000,2,6,2019,1,0,1,2,0,0,0,0,0,8712,1442,1,0,1,1,0.666666667,3,849,14,2,4,1
0,1,0,1,0,1,1,0,1968,290000,4,7,2019,1,0,2,1,0,0,0,0,0,10585,1752,1,0,1,1,1.266666667,2.333333333,656,14,2.5,3,2
0,1,0,1,0,1,1,0,1968,405000,7,11,2018,20,0,4,1,0,0,0,0,0,8494,1665,1,0,1,1,1.2,2.333333333,656,14,2,3,1
2,1,0,0,0,1,1,2,1970,199000,8,7,2018,24,0,1,2,0,0,0,0,0,10280,2286,1,0,1,1,1.2,3.333333333,569,13,3,4,1
1,1,0,0,0,1,1,1,1969,399900,8,9,2020,55,0,2,3,0,0,0,0,0,7840,1932,1,0,1,1,1.266666667,3.333333333,569,13,3,4,2
0,0,0,1,0,1,1,0,1970,315000,4,7,2019,22,0,3,1,1,1,0,0,0,10802,1922,1,0,1,1,1.166666667,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1970,459000,1,6,2018,34,0,2,1,0,0,0,0,0,10236,1702,1,0,1,1,1.2,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1959,475000,1,9,2019,30,0,1,1,2,1,0,0,0,8668,1440,1,0,1,1,1.566666667,5,966,15,2,3,1
2,1,0,0,0,1,1,2,1968,499500,12,4,2020,33,0,5,2,2,1,0,1,0,9801,1715,1,0,1,1,1.233333333,2.333333333,656,14,3,4,2
0,1,0,1,0,1,1,0,1961,119900,7,11,2019,34,0,4,3,1,1,0,0,0,10367,1420,1,0,1,1,1.7,5,966,15,2,3,1
2,1,0,0,0,1,0,2,1961,440000,4,4,2020,1,0,5,2,2,0,0,0,0,8712,1431,1,0,1,1,1.566666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1958,350000,1,5,2019,30,0,0,2,0,1,0,0,0,9016,1698,1,0,1,1,0.666666667,3,849,14,2,3,1
0,1,0,1,0,1,1,0,1963,465000,1,3,2020,24,0,4,0,1,0,0,0,0,7361,1636,1,0,1,1,2.1,3,719,15,3,4,1
2,1,0,0,0,1,1,2,1962,399000,5,11,2020,64,0,2,2,0,0,0,0,0,7405,986,1,0,1,1,1.166666667,3.333333333,569,13,1,3,1
2,1,0,0,0,1,1,2,1966,179000,9,11,2019,35,0,0,4,0,0,0,0,0,7797,1457,1,0,1,1,2.033333333,3,719,15,2,3,1
2,1,0,0,0,1,1,2,1961,229900,7,7,2018,40,0,4,2,0,0,0,0,0,10236,1735,1,0,1,1,1.6,5,966,15,2,3,1
2,1,0,0,0,1,1,2,1965,350000,7,3,2019,29,0,1,2,0,0,0,0,0,11761.2,1590,1,0,1,1,1.233333333,2.333333333,656,14,2,3,1
2,1,0,0,0,1,1,2,1960,412000,2,8,2019,3,0,2,3,0,0,0,0,0,10105,1494,1,0,1,1,1.566666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1965,284900,1,7,2020,25,0,3,1,1,0,0,0,0,7274,1731,1,0,1,1,2.2,3,719,15,2,3,1
2,1,0,0,0,1,1,2,1967,617000,2,3,2020,1,0,4,2,3,1,0,0,0,7927,2715,1,0,1,1,1.266666667,2.333333333,656,14,3,4,2
0,1,0,1,0,1,1,0,1962,309900,1,2,2018,46,0,4,0,0,0,0,0,0,8886,1372,1,0,1,1,2.033333333,3,719,15,1,3,1
2,1,0,0,0,1,1,2,1967,460000,5,9,2020,103,0,3,3,0,0,0,0,0,8494,2040,1,0,1,1,1.266666667,2.333333333,656,14,2,3,1
0,1,0,1,0,1,1,0,1964,465000,4,7,2018,25,0,4,1,0,0,0,0,0,8450,1815,1,0,1,1,1.266666667,3.333333333,569,13,2,4,1
0,1,0,1,0,1,1,0,1956,329900,2,2,2018,32,0,2,0,0,0,0,0,0,7187,1227,1,0,1,1,0.866666667,3,849,14,2,3,1
0,1,0,1,0,1,1,0,1966,252000,11,8,2018,1,0,4,0,0,0,0,0,0,11761.2,2336,1,0,1,1,1.233333333,3.333333333,569,13,2,4,1
0,1,0,1,0,1,1,0,1963,159000,2,3,2018,1,0,0,1,0,0,0,0,0,7884,1188,1,0,1,1,2.133333333,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1964,575000,2,4,2018,1,0,3,1,0,0,0,0,0,35283.6,1560,1,0,1,1,1.666666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1971,515000,3,11,2018,1,0,3,2,0,0,0,0,0,7840,3808,1,0,1,1,2.066666667,3,719,15,0,0,2
1,1,0,0,0,1,1,1,1960,369900,18,3,2020,1,0,3,3,0,1,0,0,0,15681.6,939,1,0,1,1,2,5,966,15,1,3,1
2,1,0,0,0,1,1,2,1967,425000,8,7,2020,46,0,6,2,3,1,0,1,0,8377,1577,1,0,1,1,2.166666667,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1959,415000,2,8,2018,38,0,2,1,0,0,0,0,0,9583,1318,1,0,1,1,0.633333333,3,849,14,2,3,1
2,1,0,0,0,1,1,2,1965,455000,2,7,2018,21,0,0,3,0,0,0,0,0,13068,1659,1,0,1,1,1.766666667,5,966,15,2,3,1
1,1,0,0,0,1,1,1,1964,399900,10,11,2018,40,0,4,2,0,0,0,0,0,8102,1654,1,0,1,1,1.766666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1956,449950,2,3,2020,25,0,4,0,1,1,0,0,0,7100,1525,1,0,1,1,2.066666667,3,719,15,2,3,1
2,1,0,0,0,1,1,2,1962,535000,3,9,2020,47,0,1,2,2,1,0,0,0,11761.2,1801,1,0,1,1,1.766666667,5,966,15,3,4,1
2,1,0,0,0,1,1,2,1969,419900,4,2,2019,35,0,4,2,0,0,0,0,0,11761.2,1837,1,0,1,1,1.266666667,3.333333333,569,13,2,3,1
4,1,0,0,0,0,1,4,1968,340000,1,12,2020,18,0,3,2,2,0,0,0,0,10541,1541,1,0,1,1,1.266666667,2.333333333,656,14,2,4,1
4,1,0,0,0,1,1,4,1969,499900,7,8,2020,83,0,8,2,1,0,0,0,0,10454,2100,1,0,1,1,1.233333333,3.333333333,569,13,3,4,2
1,1,0,0,0,1,1,1,1966,449900,4,6,2020,25,0,4,2,2,2,0,0,0,8363,1514,1,0,1,1,2.2,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1963,299000,2,2,2018,14,0,1,1,0,0,0,0,0,9147,1229,1,0,1,1,1.766666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1956,404900,12,3,2019,1,0,2,0,0,0,0,0,0,9147,2065,1,0,1,1,2.033333333,3,719,15,3,4,1
0,1,0,1,0,1,1,0,1962,417500,1,12,2019,19,0,3,1,2,1,0,1,0,8668,1206,1,0,1,1,2.066666667,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1966,260000,8,2,2019,30,0,2,1,0,0,0,0,0,7013,2430,1,0,1,1,1.233333333,3.333333333,569,13,3,4,2
0,1,0,1,0,1,1,0,1966,309000,1,11,2019,25,0,1,1,1,0,0,0,0,7405,1664,1,0,1,1,1.266666667,3.333333333,569,13,3,3,2
1,1,0,0,0,1,1,1,1963,435000,6,8,2020,25,0,4,2,1,0,0,0,0,9626,1596,1,0,1,1,1.7,5,966,15,2,3,1
1,1,0,0,0,1,1,1,1958,297000,3,3,2019,1,0,4,2,0,0,0,0,0,8276,888,1,0,1,1,0.8,3,849,14,1,2,1
2,1,0,0,0,1,1,2,1968,450000,2,7,2018,30,0,6,2,0,0,0,0,0,9539,1611,1,0,1,1,1.666666667,5,966,15,2,3,1
6,1,0,0,0,1,0,6,1969,454400,13,3,2019,34,0,4,3,0,0,0,0,0,10890,2016,1,0,1,1,1.233333333,3.333333333,569,13,3,4,1
0,1,0,1,0,1,1,0,1966,330000,1,7,2020,28,0,2,2,0,0,0,0,0,14810.4,2031,1,0,1,1,2.1,3,719,15,3,5,1
2,1,0,0,0,1,1,2,1961,480000,3,10,2020,49,0,4,2,3,0,0,0,0,8276,1397,1,0,1,1,2.033333333,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1964,395000,5,6,2019,1,0,4,1,0,0,0,0,0,11325.6,1516,1,0,1,1,1.233333333,3.333333333,569,13,2,4,1
2,1,0,0,0,1,0,2,1963,318000,5,2,2018,18,0,8,4,0,0,0,0,0,8058,800,1,0,1,1,1.566666667,5,966,15,1,2,1
1,1,0,0,0,1,0,1,1968,239000,7,6,2020,39,0,5,2,1,0,0,0,0,10454,1519,1,0,1,1,1.266666667,3.333333333,569,13,2,3,2
0,1,0,1,0,1,1,0,1966,335000,1,5,2018,27,0,2,2,0,0,0,0,0,16552.8,2061,1,0,1,1,2.1,3,719,15,2,4,1
2,1,0,0,0,1,0,2,1967,449000,3,11,2020,127,0,5,2,0,0,0,0,0,8276,1373,1,0,1,1,2.1,3,719,15,2,3,1
2,1,0,0,0,0,1,2,1962,599987,3,11,2020,62,0,3,3,2,2,0,0,0,8407,1776,1,0,1,1,1.6,5,966,15,2,4,1
2,1,0,0,0,1,1,2,1968,329000,2,2,2018,28,0,2,2,0,0,0,0,0,8712,1381,1,0,1,1,2.1,3,719,15,2,3,1
1,1,0,0,0,1,1,1,1969,328000,9,6,2020,32,0,3,2,1,0,0,0,0,30492,1772,1,0,1,1,1.266666667,2.333333333,656,14,2,3,1
0,1,0,1,0,1,1,0,1964,419950,2,12,2019,31,0,2,2,0,0,0,0,0,10454,1304,1,0,1,1,2.033333333,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1960,350000,1,8,2020,40,0,7,1,2,0,0,0,0,10062,1144,1,0,1,1,1.266666667,3.333333333,569,13,2,3,1
2,1,0,0,0,0,1,2,1961,400000,3,11,2020,34,0,2,2,1,1,0,0,0,9713,1164,1,0,1,1,1.266666667,3.333333333,569,13,1,3,1
0,1,0,1,0,1,1,0,1966,440500,3,7,2019,1,0,0,1,0,0,0,0,0,9583,1497,1,0,1,1,2.066666667,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1985,215000,1,10,2018,19,0,4,1,0,0,0,0,0,6534,1205,1,0,1,1,1.033333333,3,849,14,3,2,2
0,1,0,1,0,1,1,0,1964,325000,8,9,2018,10,0,2,1,0,0,0,0,0,11325.6,1600,1,0,1,1,1.666666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,2003,260000,1,3,2020,21,0,3,0,1,1,0,0,0,9408,1450,1,0,1,1,1.233333333,3.333333333,569,13,3,4,2
0,1,0,1,0,1,1,0,1961,399000,1,9,2019,29,0,0,1,0,0,0,0,0,8712,1450,1,0,1,1,1.666666667,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1962,359900,10,3,2019,31,0,2,1,0,0,0,0,0,7361,1364,1,0,1,1,1.233333333,3.333333333,569,13,2,3,1
0,1,0,1,0,1,0,0,1971,379500,1,6,2019,1,0,6,1,0,0,0,0,0,14810.4,1694,1,0,1,1,1.2,2.333333333,656,14,1.7,3,1
0,1,0,1,0,1,1,0,1966,489900,1,3,2018,28,0,0,1,0,0,0,0,0,8276,2055,1,0,1,1,1.266666667,3.333333333,569,13,3,4,2
0,1,0,1,0,1,1,0,1970,365000,1,9,2018,37,0,4,1,0,0,0,0,0,22651.2,1985,1,0,1,1,1.2,2.333333333,656,14,3,4,2
1,1,0,0,0,1,0,1,1964,495000,1,5,2020,27,0,4,2,0,0,0,0,0,8799,1889,1,0,1,1,1.266666667,3.333333333,569,13,2,3,1
1,1,0,0,0,1,1,1,1959,412000,1,10,2020,40,0,8,2,3,3,0,1,0,7840,1029,1,0,1,1,2,5,966,15,1,3,1
1,1,0,0,0,1,1,1,1960,169000,11,8,2018,60,0,4,4,0,0,0,0,0,10193,1217,1,0,1,1,1.233333333,2.333333333,656,14,2,3,1
4,1,0,0,0,0,1,4,1967,447500,3,10,2020,36,0,3,2,3,1,0,0,0,8058,1387,1,0,1,1,1.166666667,3.333333333,569,13,2,3,1
1,1,0,0,0,1,1,1,2014,650000,2,7,2020,67,0,4,3,2,2,0,1,0,9496,2002,1,0,1,1,1.966666667,5,966,15,2.5,3,2
2,1,0,0,0,1,1,2,1967,399000,1,9,2020,35,0,3,3,1,0,0,0,0,14374.8,1448,1,0,1,1,1.3,3.333333333,569,13,2,4,1
2,1,0,0,0,1,1,2,1996,329900,5,4,2019,25,0,3,2,0,1,0,0,0,8102,1078,1,0,1,1,1.133333333,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1958,385000,3,7,2020,32,0,5,1,3,1,0,0,0,7666,1158,1,0,1,1,2.066666667,3,719,15,1,3,1
2,1,0,0,0,1,1,2,1968,146000,6,9,2020,42,0,4,2,1,0,0,0,0,9801,1359,1,0,1,1,2.033333333,3,719,15,2,3,1
1,1,0,0,0,1,1,1,1957,137700,6,2,2020,21,0,3,2,1,0,0,1,0,7884,960,1,0,1,1,0.8,3,849,14,1,3,1
1,1,0,0,0,1,1,1,1961,153900,7,8,2020,33,0,3,2,0,0,0,0,0,7361,1444,1,0,1,1,1.2,3.333333333,569,13,2,3,1
2,1,0,0,0,1,1,2,1995,225000,8,10,2019,26,0,4,2,1,2,0,0,0,7448,1913,1,0,1,1,1.166666667,3.333333333,569,13,3,4,2
4,1,0,0,0,1,0,4,1971,395600,6,6,2019,1,0,9,5,0,0,0,0,0,11325.6,2249,1,0,1,1,2.233333333,3,719,15,4,4,1
0,1,0,1,0,1,0,0,1956,310000,2,1,2019,21,0,3,1,0,0,0,0,0,7424,1025,1,0,1,1,0.833333333,3,849,14,1,3,1
1,1,0,0,0,1,1,1,1957,350000,4,8,2019,17,0,1,2,2,1,0,0,0,12196.8,1332,1,0,1,1,0.866666667,3,849,14,2,3,1
0,1,0,1,0,1,1,0,1962,435000,4,7,2019,17,0,2,2,0,2,0,2,0,9583,1653,1,0,1,1,2,3,719,15,3,4,1
0,1,0,1,0,1,1,0,1969,449000,3,11,2019,11,0,0,2,0,0,0,0,0,7753,800,1,0,1,1,0.666666667,3,849,14,1,1,1
0,1,0,1,0,1,1,0,1962,385000,5,5,2018,26,0,2,0,0,0,0,0,0,9147,1580,1,0,1,1,2.033333333,3,719,15,2,3,1
2,1,0,0,0,1,1,2,1968,375000,3,6,2018,29,0,3,2,0,0,0,0,0,8145,1402,1,0,1,1,1.166666667,3.333333333,569,13,2,4,1
1,1,0,0,0,1,1,1,1957,284900,1,4,2018,17,0,3,3,0,0,0,0,0,7623,798,1,0,1,1,0.766666667,3,849,14,1,2,1
2,1,0,0,0,1,0,2,1959,349900,2,10,2019,48,0,7,2,1,3,0,1,0,8842,1141,1,0,1,1,2.033333333,5,966,15,2,3,1
3,1,0,0,0,1,1,3,1967,215000,6,9,2020,53,0,4,2,0,0,0,0,0,10890,1352,1,0,1,1,1.166666667,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1959,299000,3,4,2018,33,0,2,1,0,0,0,0,0,8433,1579,1,0,1,1,2.1,3,719,15,2.5,3,1
2,1,0,0,0,1,1,2,1985,325000,1,5,2020,31,0,4,2,2,3,0,1,0,8886,1647,1,0,1,1,1.6,3.333333333,569,13,2,3,2
1,1,0,0,0,1,1,1,1958,325000,3,3,2018,1,0,4,3,0,0,0,0,0,8712,933,1,0,1,1,1.733333333,5,966,15,1,3,1
2,1,0,0,0,1,1,2,1959,435000,2,8,2020,54,0,3,2,1,0,0,0,0,8319,1372,1,0,1,1,1.566666667,5,966,15,2,3,1
2,1,0,0,0,1,1,2,1963,497500,3,4,2020,1,0,4,2,2,3,0,0,0,16552.8,1945,1,0,1,1,1.2,2.333333333,656,14,2,3,1
0,1,0,1,0,1,1,0,1961,349900,1,4,2019,22,0,0,1,0,0,0,0,0,10410,1056,1,0,1,1,1.2,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1964,400000,1,3,2018,25,0,3,1,0,0,0,0,0,23522.4,1677,1,0,1,1,1.166666667,2.333333333,656,14,2,3,1
2,1,0,0,0,1,1,2,1969,139975,10,12,2020,61,0,4,2,3,0,0,0,0,11325.6,1645,1,0,1,1,1.733333333,5,966,15,2,3,1
0,1,0,1,0,1,1,0,1969,469900,2,8,2019,34,0,3,1,1,1,0,0,0,8407,2144,1,0,1,1,1.2,3.333333333,569,13,3,4,2
2,1,0,0,0,1,1,2,1965,479900,1,4,2020,25,0,1,2,0,0,0,0,0,10759,1811,1,0,1,1,1.166666667,2.333333333,656,14,2,4,1
0,1,0,1,0,1,1,0,1961,435000,3,8,2020,46,0,6,0,0,1,0,1,0,8102,1350,1,0,1,1,1.266666667,3.333333333,569,13,2,4,1
1,1,0,0,0,1,1,1,1959,269900,1,9,2018,26,0,1,2,0,0,0,0,0,7318,932,1,0,1,1,0.766666667,3,849,14,1,3,1
2,1,0,0,0,1,1,2,1967,389000,4,6,2020,30,0,5,2,2,0,0,0,0,9539,1481,1,0,1,1,1.233333333,3.333333333,569,13,2,3,1
2,1,0,0,0,1,0,2,1984,419900,2,5,2018,36,0,8,3,0,0,0,0,0,24829.2,1572,1,0,1,1,1.533333333,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1958,340000,1,10,2020,20,0,1,1,0,0,0,0,0,9931,1068,1,0,1,1,1.7,5,966,15,1,3,1
0,1,0,1,0,1,1,0,1959,425000,1,6,2019,1,0,2,1,0,0,0,0,0,8145,1367,1,0,1,1,1.533333333,5,966,15,2,3,1
4,1,0,0,0,1,1,4,1964,450000,4,10,2020,41,0,7,2,1,1,0,0,0,6442,1356,1,0,1,1,1.266666667,3.333333333,569,13,2,3,1
0,1,0,1,0,1,1,0,1965,449900,4,7,2019,33,0,4,1,1,0,0,0,0,10018,1564,1,0,1,1,1.666666667,5,966,15,2,3,1
2,1,0,0,0,0,1,2,1961,524900,2,10,2020,46,0,4,2,2,1,0,0,0,7827,1597,1,0,1,1,1.966666667,5,966,15,3,3,1
4,1,0,0,0,1,1,4,1956,240000,5,5,2019,23,0,4,2,0,1,0,3,0,8842,1645,1,0,1,1,0.733333333,3,849,14,2,3,1
0,1,0,1,0,1,1,0,1963,620000,1,10,2018,30,0,2,1,0,0,0,0,0,21344.4,3143,1,0,1,1,1.133333333,3,849,14,3,4,1
0,1,0,1,0,1,1,0,1963,208000,6,2,2019,28,0,2,1,0,0,0,0,0,7405,1615,1,0,1,1,1.933333333,5,966,15,3,4,2
1,1,0,0,0,1,1,1,1962,345000,4,5,2020,68,0,1,2,0,0,0,1,0,8929,1005,1,0,1,1,1.233333333,3.333333333,569,13,1,3,1
0,1,0,1,0,1,1,0,1954,349990,8,4,2020,32,0,7,2,1,0,0,0,0,9278,1350,1,0,1,1,2.033333333,3,719,15,2,3,1
0,1,0,1,0,1,1,0,1959,369900,2,5,2019,1,0,2,1,0,0,0,0,0,9060,1380,1,0,1,1,2.2,5,966,15,2,2,1
0,1,0,1,0,1,1,0,2002,219000,7,12,2020,14,0,2,0,2,0,0,0,0,13939.2,1750,1,0,1,1,1.466666667,3.333333333,569,13,2,5,2
0,1,0,1,0,1,1,0,1967,400000,3,5,2020,54,0,6,1,2,5,0,1,0,7840,2054,1,0,1,1,1.166666667,3.333333333,569,13,3,3,2
0,1,0,1,0,1,1,0,1959,415000,4,6,2020,55,0,5,1,2,0,0,0,0,8494,1120,1,0,1,1,1.933333333,5,966,15,2,3,1
2,1,0,0,0,1,1,0,1979,365000,1,12,2020,41,0,5,2,2,0,0,1,1,15681.6,1631,1,0,1,2,4.4,4.333333333,1066,12,2,3,1
0,1,0,1,0,1,1,0,2020,575000,2,7,2020,9,0,4,0,0,0,0,0,0,13068,1471,1,0,1,1,0.833333333,7,1189,16,3,3,1
0,0,0,1,0,1,1,0,2014,485000,1,7,2019,25,0,4,2,1,0,0,0,0,2003,1963,1,0,1,1,1.166666667,7,1189,16,3,3,3
0,0,0,1,0,1,1,0,2016,464900,2,11,2018,30,0,2,2,0,0,0,0,0,3650,1450,1,0,1,1,0.833333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1959,179900,1,8,2018,15,0,5,1,0,0,0,0,0,8973,960,1,0,1,1,0.966666667,3.333333333,832,13,1,3,1
1,1,0,0,0,1,1,1,1950,410000,1,10,2019,26,0,2,2,2,0,0,0,0,8058,1376,1,0,1,1,0.933333333,7,1043,16,2,3,1
1,1,0,0,0,1,0,1,1949,298000,2,9,2020,8,0,1,2,0,0,0,0,0,8478,1248,1,0,1,1,0.9,7,1043,16,1,2,1
2,1,0,0,0,1,0,2,1963,399900,4,7,2020,58,0,3,3,2,2,0,0,0,12196.8,1829,1,0,1,1,0.7,5.666666667,888,13,2,3,1
0,1,0,1,0,1,1,0,1965,350000,4,11,2018,25,0,3,1,0,0,0,0,0,8407,1378,1,0,1,1,0.666666667,3.333333333,841,13,2,3,1
0,1,1,1,1,1,1,0,1952,279900,1,4,2018,1,0,0,1,0,0,0,0,0,8712,1105,1,0,1,1,1.066666667,7,1189,16,1,3,2
1,1,0,0,0,1,1,1,1959,359000,4,3,2020,18,0,1,2,0,0,0,0,0,6534,1375,1,0,1,1,1.033333333,3.333333333,832,13,3,4,1
0,1,0,1,0,1,1,0,1964,255000,1,10,2018,11,0,0,1,0,0,0,0,0,8319,1127,0,0,0,0,1.838295659,5.77869409,1237,15,2,3,1
0,1,0,1,0,1,1,0,1933,230000,4,6,2018,8,0,4,0,0,0,0,0,0,7535,764,1,0,1,1,0.766666667,3.333333333,841,13,2,1,1
1,1,0,0,0,1,1,1,1965,549500,2,5,2020,17,0,4,3,1,0,0,0,0,5758,1586,1,0,1,1,0.7,3.333333333,841,13,2,3,1
1,1,0,0,0,1,1,1,1967,142000,6,11,2020,58,0,2,2,1,1,0,0,0,7800,1058,1,0,1,1,0.733333333,5.666666667,888,13,2,3,1
1,1,0,0,0,1,1,1,1967,417500,5,12,2019,2,0,5,2,2,1,0,0,0,7840,1328,1,0,1,1,0.733333333,5.666666667,888,13,2,3,1
0,1,0,1,0,1,1,0,1954,349000,9,3,2018,1,0,2,0,0,0,0,0,0,10018,1327,1,0,1,1,0.733333333,3.333333333,841,13,2,3,1
0,1,0,1,0,1,1,0,1951,249500,8,6,2019,1,0,3,1,0,0,0,0,0,7405,1080,1,0,1,1,0.766666667,7,1043,16,1,2,1
2,1,0,0,0,1,1,2,2019,450000,1,12,2020,23,0,4,2,1,2,0,0,0,7405,1034,1,0,1,1,1.4,7,1189,16,3,2,1
0,0,0,1,0,1,1,0,2014,389900,3,4,2018,37,0,4,2,0,0,0,0,0,2570,1338,1,0,1,1,1.266666667,7,1189,16,3,3,2
4,1,0,0,0,1,0,4,1963,329000,4,1,2019,28,0,2,2,0,0,0,0,0,11325.6,1854,1,0,1,1,0.733333333,3.333333333,841,13,4,4,2
0,1,0,1,0,1,1,0,1951,330000,2,2,2018,1,0,6,1,0,0,0,0,0,7405,844,1,0,1,1,0.733333333,7,1043,16,1,2,1
2,0,0,0,0,1,0,2,2007,400000,4,5,2018,31,0,3,2,0,0,0,0,0,4621,1682,1,0,1,1,1.333333333,7,1189,16,3,3,2
0,1,0,1,0,1,1,0,1968,425000,2,11,2019,1,0,0,0,0,0,0,0,0,9583,1616,1,0,1,1,0.7,5.666666667,888,13,2,3,1
0,1,0,1,0,1,1,0,1963,429900,5,9,2018,25,0,4,1,0,0,0,0,0,8189,1819,1,0,1,1,0.766666667,3.333333333,841,13,3,3,2
0,1,0,1,0,1,0,0,1964,310000,4,3,2018,1,0,3,2,0,0,0,0,0,12196.8,1534,1,0,1,1,0.7,5.666666667,888,13,2,3,1
1,0,0,0,0,1,0,1,2015,415000,1,3,2020,23,0,4,3,1,2,0,0,0,2347,1121,1,0,1,1,1.233333333,7,1189,16,0,2,2
